06-Aug-2020 (22:45:35): Epoch: [27][190/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.3733 (1.4737)	Acc@1 53.125 (46.932) Acc@5 91.406 (90.989)	
06-Aug-2020 (22:45:35): Epoch: [27][200/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5246 (1.4719)	Acc@1 44.531 (47.003) Acc@5 92.969 (91.029)	
06-Aug-2020 (22:45:36): Epoch: [27][210/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.5987 (1.4756)	Acc@1 40.625 (46.838) Acc@5 89.062 (91.036)	
06-Aug-2020 (22:45:36): Epoch: [27][220/468]	Time 0.051 (0.051)	Data 0.002 (0.002)	Loss 1.3680 (1.4768)	Acc@1 49.219 (46.744) Acc@5 92.188 (91.063)	
06-Aug-2020 (22:45:37): Epoch: [27][230/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.5581 (1.4775)	Acc@1 44.531 (46.801) Acc@5 90.625 (91.055)	
06-Aug-2020 (22:45:37): Epoch: [27][240/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.3248 (1.4764)	Acc@1 54.688 (46.846) Acc@5 94.531 (91.098)	
06-Aug-2020 (22:45:38): Epoch: [27][250/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.5633 (1.4762)	Acc@1 42.188 (46.931) Acc@5 87.500 (91.061)	
06-Aug-2020 (22:45:38): Epoch: [27][260/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.5616 (1.4758)	Acc@1 48.438 (46.959) Acc@5 87.500 (91.053)	
06-Aug-2020 (22:45:39): Epoch: [27][270/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.4016 (1.4741)	Acc@1 47.656 (47.045) Acc@5 95.312 (91.057)	
06-Aug-2020 (22:45:39): Epoch: [27][280/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.4601 (1.4746)	Acc@1 46.875 (47.047) Acc@5 91.406 (91.031)	
06-Aug-2020 (22:45:40): Epoch: [27][290/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.4984 (1.4763)	Acc@1 44.531 (46.961) Acc@5 89.062 (90.982)	
06-Aug-2020 (22:45:40): Epoch: [27][300/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.6662 (1.4765)	Acc@1 39.844 (46.981) Acc@5 90.625 (90.994)	
06-Aug-2020 (22:45:41): Epoch: [27][310/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.3950 (1.4746)	Acc@1 50.781 (47.106) Acc@5 92.188 (91.050)	
06-Aug-2020 (22:45:41): Epoch: [27][320/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.4570 (1.4749)	Acc@1 48.438 (47.109) Acc@5 88.281 (91.005)	
06-Aug-2020 (22:45:42): Epoch: [27][330/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5775 (1.4754)	Acc@1 39.844 (47.111) Acc@5 90.625 (90.996)	
06-Aug-2020 (22:45:42): Epoch: [27][340/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.4189 (1.4764)	Acc@1 52.344 (47.088) Acc@5 94.531 (90.973)	
06-Aug-2020 (22:45:43): Epoch: [27][350/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5570 (1.4771)	Acc@1 46.094 (47.049) Acc@5 89.062 (90.941)	
06-Aug-2020 (22:45:43): Epoch: [27][360/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.5355 (1.4765)	Acc@1 43.750 (47.050) Acc@5 90.625 (90.976)	
06-Aug-2020 (22:45:44): Epoch: [27][370/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5193 (1.4765)	Acc@1 45.312 (47.037) Acc@5 91.406 (90.981)	
06-Aug-2020 (22:45:44): Epoch: [27][380/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.7071 (1.4771)	Acc@1 43.750 (47.029) Acc@5 86.719 (90.963)	
06-Aug-2020 (22:45:45): Epoch: [27][390/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.4838 (1.4765)	Acc@1 45.312 (47.077) Acc@5 90.625 (90.975)	
06-Aug-2020 (22:45:45): Epoch: [27][400/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.4854 (1.4771)	Acc@1 42.969 (47.027) Acc@5 89.844 (90.972)	
06-Aug-2020 (22:45:46): Epoch: [27][410/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5881 (1.4766)	Acc@1 41.406 (47.037) Acc@5 90.625 (90.994)	
06-Aug-2020 (22:45:46): Epoch: [27][420/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.3806 (1.4762)	Acc@1 50.000 (47.057) Acc@5 96.094 (91.018)	
06-Aug-2020 (22:45:47): Epoch: [27][430/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.5120 (1.4770)	Acc@1 42.969 (47.016) Acc@5 89.844 (90.991)	
06-Aug-2020 (22:45:47): Epoch: [27][440/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.4142 (1.4761)	Acc@1 49.219 (47.079) Acc@5 93.750 (90.999)	
06-Aug-2020 (22:45:48): Epoch: [27][450/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.2995 (1.4765)	Acc@1 51.562 (47.001) Acc@5 96.875 (90.987)	
06-Aug-2020 (22:45:49): Epoch: [27][460/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.5210 (1.4762)	Acc@1 52.344 (47.029) Acc@5 86.719 (91.011)	
06-Aug-2020 (22:45:54): 
06-Aug-2020 (22:45:54):Test set: Average loss: 1.8071, Accuracy: 3735/10000 (37.350%)
06-Aug-2020 (22:45:54):
06-Aug-2020 (22:45:54): Epoch: [28][0/468]	Time 0.112 (0.112)	Data 0.068 (0.068)	Loss 1.4912 (1.4912)	Acc@1 46.875 (46.875) Acc@5 90.625 (90.625)	
06-Aug-2020 (22:45:54): Epoch: [28][10/468]	Time 0.047 (0.053)	Data 0.001 (0.008)	Loss 1.4753 (1.4730)	Acc@1 44.531 (46.662) Acc@5 91.406 (91.548)	
06-Aug-2020 (22:45:55): Epoch: [28][20/468]	Time 0.047 (0.051)	Data 0.001 (0.005)	Loss 1.4671 (1.4878)	Acc@1 42.188 (45.759) Acc@5 91.406 (90.960)	
06-Aug-2020 (22:45:55): Epoch: [28][30/468]	Time 0.047 (0.050)	Data 0.001 (0.004)	Loss 1.4527 (1.4849)	Acc@1 46.875 (46.270) Acc@5 85.938 (90.978)	
06-Aug-2020 (22:45:56): Epoch: [28][40/468]	Time 0.047 (0.049)	Data 0.001 (0.003)	Loss 1.2862 (1.4787)	Acc@1 57.031 (46.627) Acc@5 91.406 (90.777)	
06-Aug-2020 (22:45:56): Epoch: [28][50/468]	Time 0.037 (0.048)	Data 0.001 (0.003)	Loss 1.5196 (1.4786)	Acc@1 46.094 (46.844) Acc@5 89.844 (90.855)	
06-Aug-2020 (22:45:57): Epoch: [28][60/468]	Time 0.039 (0.047)	Data 0.001 (0.003)	Loss 1.5183 (1.4877)	Acc@1 39.844 (46.286) Acc@5 89.062 (90.548)	
06-Aug-2020 (22:45:57): Epoch: [28][70/468]	Time 0.051 (0.048)	Data 0.001 (0.003)	Loss 1.6128 (1.4914)	Acc@1 39.844 (46.017) Acc@5 90.625 (90.559)	
06-Aug-2020 (22:45:58): Epoch: [28][80/468]	Time 0.051 (0.048)	Data 0.001 (0.003)	Loss 1.4618 (1.4922)	Acc@1 49.219 (46.084) Acc@5 93.750 (90.596)	
06-Aug-2020 (22:45:58): Epoch: [28][90/468]	Time 0.051 (0.049)	Data 0.002 (0.003)	Loss 1.5546 (1.4911)	Acc@1 35.938 (46.128) Acc@5 92.969 (90.616)	
06-Aug-2020 (22:45:59): Epoch: [28][100/468]	Time 0.052 (0.049)	Data 0.002 (0.003)	Loss 1.5316 (1.4855)	Acc@1 50.781 (46.403) Acc@5 88.281 (90.764)	
06-Aug-2020 (22:45:59): Epoch: [28][110/468]	Time 0.051 (0.049)	Data 0.002 (0.003)	Loss 1.5258 (1.4862)	Acc@1 48.438 (46.425) Acc@5 88.281 (90.660)	
06-Aug-2020 (22:46:00): Epoch: [28][120/468]	Time 0.052 (0.049)	Data 0.002 (0.002)	Loss 1.5407 (1.4890)	Acc@1 46.875 (46.404) Acc@5 90.625 (90.690)	
06-Aug-2020 (22:46:00): Epoch: [28][130/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4378 (1.4892)	Acc@1 51.562 (46.547) Acc@5 92.188 (90.565)	
06-Aug-2020 (22:46:01): Epoch: [28][140/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4288 (1.4901)	Acc@1 47.656 (46.576) Acc@5 91.406 (90.492)	
06-Aug-2020 (22:46:01): Epoch: [28][150/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4204 (1.4878)	Acc@1 52.344 (46.658) Acc@5 89.844 (90.501)	
06-Aug-2020 (22:46:02): Epoch: [28][160/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4439 (1.4865)	Acc@1 42.969 (46.686) Acc@5 97.656 (90.562)	
06-Aug-2020 (22:46:02): Epoch: [28][170/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5051 (1.4866)	Acc@1 42.969 (46.743) Acc@5 90.625 (90.529)	
06-Aug-2020 (22:46:03): Epoch: [28][180/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.5555 (1.4862)	Acc@1 40.625 (46.655) Acc@5 88.281 (90.578)	
06-Aug-2020 (22:46:03): Epoch: [28][190/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4393 (1.4865)	Acc@1 54.688 (46.650) Acc@5 92.188 (90.535)	
06-Aug-2020 (22:46:04): Epoch: [28][200/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.5810 (1.4882)	Acc@1 43.750 (46.533) Acc@5 85.938 (90.462)	
06-Aug-2020 (22:46:04): Epoch: [28][210/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4637 (1.4870)	Acc@1 43.750 (46.586) Acc@5 92.188 (90.477)	
06-Aug-2020 (22:46:05): Epoch: [28][220/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.6172 (1.4888)	Acc@1 36.719 (46.490) Acc@5 93.750 (90.462)	
06-Aug-2020 (22:46:05): Epoch: [28][230/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.4671 (1.4876)	Acc@1 46.875 (46.584) Acc@5 89.844 (90.446)	
06-Aug-2020 (22:46:06): Epoch: [28][240/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.5131 (1.4877)	Acc@1 36.719 (46.502) Acc@5 93.750 (90.440)	
06-Aug-2020 (22:46:06): Epoch: [28][250/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.6138 (1.4868)	Acc@1 46.094 (46.520) Acc@5 90.625 (90.513)	
06-Aug-2020 (22:46:07): Epoch: [28][260/468]	Time 0.049 (0.050)	Data 0.001 (0.002)	Loss 1.5526 (1.4870)	Acc@1 39.844 (46.489) Acc@5 89.844 (90.523)	
06-Aug-2020 (22:46:07): Epoch: [28][270/468]	Time 0.050 (0.050)	Data 0.001 (0.002)	Loss 1.4719 (1.4859)	Acc@1 46.094 (46.509) Acc@5 92.188 (90.564)	
06-Aug-2020 (22:46:08): Epoch: [28][280/468]	Time 0.049 (0.050)	Data 0.001 (0.002)	Loss 1.4387 (1.4856)	Acc@1 46.094 (46.539) Acc@5 92.188 (90.583)	
06-Aug-2020 (22:46:08): Epoch: [28][290/468]	Time 0.049 (0.050)	Data 0.001 (0.002)	Loss 1.3481 (1.4857)	Acc@1 51.562 (46.534) Acc@5 94.531 (90.633)	
06-Aug-2020 (22:46:09): Epoch: [28][300/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.4739 (1.4842)	Acc@1 46.875 (46.551) Acc@5 92.188 (90.674)	
06-Aug-2020 (22:46:09): Epoch: [28][310/468]	Time 0.049 (0.050)	Data 0.001 (0.002)	Loss 1.3981 (1.4831)	Acc@1 46.094 (46.586) Acc@5 89.844 (90.695)	
06-Aug-2020 (22:46:10): Epoch: [28][320/468]	Time 0.049 (0.050)	Data 0.001 (0.002)	Loss 1.5041 (1.4835)	Acc@1 43.750 (46.539) Acc@5 91.406 (90.713)	
06-Aug-2020 (22:46:10): Epoch: [28][330/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4614 (1.4829)	Acc@1 50.000 (46.589) Acc@5 90.625 (90.679)	
06-Aug-2020 (22:46:11): Epoch: [28][340/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4181 (1.4822)	Acc@1 50.000 (46.634) Acc@5 91.406 (90.689)	
06-Aug-2020 (22:46:11): Epoch: [28][350/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.6513 (1.4822)	Acc@1 46.875 (46.675) Acc@5 88.281 (90.672)	
06-Aug-2020 (22:46:12): Epoch: [28][360/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.6019 (1.4821)	Acc@1 37.500 (46.700) Acc@5 84.375 (90.649)	
06-Aug-2020 (22:46:12): Epoch: [28][370/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4923 (1.4813)	Acc@1 42.969 (46.730) Acc@5 90.625 (90.680)	
06-Aug-2020 (22:46:13): Epoch: [28][380/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.4470 (1.4810)	Acc@1 50.000 (46.742) Acc@5 92.188 (90.701)	
06-Aug-2020 (22:46:13): Epoch: [28][390/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.5474 (1.4808)	Acc@1 46.094 (46.767) Acc@5 87.500 (90.715)	
06-Aug-2020 (22:46:14): Epoch: [28][400/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4315 (1.4807)	Acc@1 48.438 (46.766) Acc@5 89.844 (90.713)	
06-Aug-2020 (22:46:14): Epoch: [28][410/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.6054 (1.4829)	Acc@1 42.188 (46.651) Acc@5 89.062 (90.692)	
06-Aug-2020 (22:46:15): Epoch: [28][420/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.3938 (1.4823)	Acc@1 50.781 (46.650) Acc@5 92.969 (90.705)	
06-Aug-2020 (22:46:15): Epoch: [28][430/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.3874 (1.4822)	Acc@1 53.125 (46.656) Acc@5 92.188 (90.690)	
06-Aug-2020 (22:46:16): Epoch: [28][440/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.4226 (1.4819)	Acc@1 50.000 (46.698) Acc@5 91.406 (90.696)	
06-Aug-2020 (22:46:16): Epoch: [28][450/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4254 (1.4810)	Acc@1 50.000 (46.724) Acc@5 91.406 (90.731)	
06-Aug-2020 (22:46:17): Epoch: [28][460/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.6237 (1.4828)	Acc@1 42.188 (46.670) Acc@5 89.062 (90.681)	
06-Aug-2020 (22:46:22): 
06-Aug-2020 (22:46:22):Test set: Average loss: 1.7931, Accuracy: 3722/10000 (37.220%)
06-Aug-2020 (22:46:22):
06-Aug-2020 (22:46:22): Epoch: [29][0/468]	Time 0.112 (0.112)	Data 0.067 (0.067)	Loss 1.4791 (1.4791)	Acc@1 47.656 (47.656) Acc@5 91.406 (91.406)	
06-Aug-2020 (22:46:23): Epoch: [29][10/468]	Time 0.047 (0.053)	Data 0.002 (0.008)	Loss 1.4840 (1.4721)	Acc@1 44.531 (46.520) Acc@5 92.969 (91.477)	
06-Aug-2020 (22:46:23): Epoch: [29][20/468]	Time 0.047 (0.050)	Data 0.002 (0.005)	Loss 1.4617 (1.4818)	Acc@1 43.750 (46.168) Acc@5 91.406 (91.146)	
06-Aug-2020 (22:46:24): Epoch: [29][30/468]	Time 0.047 (0.050)	Data 0.001 (0.004)	Loss 1.6979 (1.4794)	Acc@1 39.844 (46.623) Acc@5 89.062 (91.331)	
06-Aug-2020 (22:46:24): Epoch: [29][40/468]	Time 0.047 (0.049)	Data 0.001 (0.004)	Loss 1.4833 (1.4820)	Acc@1 46.094 (46.704) Acc@5 89.062 (91.006)	
06-Aug-2020 (22:46:25): Epoch: [29][50/468]	Time 0.047 (0.049)	Data 0.001 (0.003)	Loss 1.4591 (1.4823)	Acc@1 46.094 (46.814) Acc@5 94.531 (90.901)	
06-Aug-2020 (22:46:25): Epoch: [29][60/468]	Time 0.039 (0.048)	Data 0.001 (0.003)	Loss 1.3710 (1.4741)	Acc@1 56.250 (47.246) Acc@5 90.625 (91.022)	
06-Aug-2020 (22:46:25): Epoch: [29][70/468]	Time 0.051 (0.048)	Data 0.002 (0.003)	Loss 1.6368 (1.4757)	Acc@1 37.500 (47.139) Acc@5 88.281 (90.988)	
06-Aug-2020 (22:46:26): Epoch: [29][80/468]	Time 0.052 (0.049)	Data 0.001 (0.003)	Loss 1.2836 (1.4727)	Acc@1 54.688 (47.338) Acc@5 95.312 (91.030)	
06-Aug-2020 (22:46:26): Epoch: [29][90/468]	Time 0.052 (0.049)	Data 0.001 (0.003)	Loss 1.5311 (1.4744)	Acc@1 42.969 (47.193) Acc@5 89.062 (90.986)	
06-Aug-2020 (22:46:27): Epoch: [29][100/468]	Time 0.052 (0.049)	Data 0.001 (0.003)	Loss 1.4910 (1.4757)	Acc@1 44.531 (47.153) Acc@5 88.281 (90.927)	
06-Aug-2020 (22:46:28): Epoch: [29][110/468]	Time 0.051 (0.049)	Data 0.001 (0.003)	Loss 1.5920 (1.4770)	Acc@1 47.656 (47.093) Acc@5 89.844 (90.878)	
06-Aug-2020 (22:46:28): Epoch: [29][120/468]	Time 0.051 (0.050)	Data 0.001 (0.003)	Loss 1.5247 (1.4760)	Acc@1 47.656 (47.107) Acc@5 92.188 (90.961)	
06-Aug-2020 (22:46:29): Epoch: [29][130/468]	Time 0.052 (0.050)	Data 0.001 (0.003)	Loss 1.3752 (1.4790)	Acc@1 47.656 (47.030) Acc@5 94.531 (90.881)	
06-Aug-2020 (22:46:29): Epoch: [29][140/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.3885 (1.4749)	Acc@1 53.125 (47.180) Acc@5 89.844 (90.946)	
06-Aug-2020 (22:46:30): Epoch: [29][150/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.5333 (1.4759)	Acc@1 49.219 (47.201) Acc@5 87.500 (90.899)	
06-Aug-2020 (22:46:30): Epoch: [29][160/468]	Time 0.051 (0.050)	Data 0.001 (0.002)	Loss 1.4424 (1.4766)	Acc@1 44.531 (47.224) Acc@5 92.969 (90.897)	
06-Aug-2020 (22:46:31): Epoch: [29][170/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5465 (1.4785)	Acc@1 45.312 (47.186) Acc@5 88.281 (90.812)	
06-Aug-2020 (22:46:31): Epoch: [29][180/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5006 (1.4783)	Acc@1 45.312 (47.130) Acc@5 87.500 (90.832)	
06-Aug-2020 (22:46:32): Epoch: [29][190/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.5374 (1.4794)	Acc@1 41.406 (47.080) Acc@5 91.406 (90.809)	
06-Aug-2020 (22:46:32): Epoch: [29][200/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.3225 (1.4777)	Acc@1 57.812 (47.182) Acc@5 95.312 (90.858)	
06-Aug-2020 (22:46:33): Epoch: [29][210/468]	Time 0.052 (0.050)	Data 0.001 (0.002)	Loss 1.3256 (1.4767)	Acc@1 50.000 (47.227) Acc@5 94.531 (90.866)	
06-Aug-2020 (22:46:33): Epoch: [29][220/468]	Time 0.052 (0.051)	Data 0.001 (0.002)	Loss 1.4453 (1.4766)	Acc@1 46.094 (47.236) Acc@5 91.406 (90.830)	
06-Aug-2020 (22:46:34): Epoch: [29][230/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.7448 (1.4752)	Acc@1 38.281 (47.230) Acc@5 85.938 (90.831)	
06-Aug-2020 (22:46:34): Epoch: [29][240/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.3587 (1.4740)	Acc@1 50.781 (47.238) Acc@5 89.844 (90.897)	
06-Aug-2020 (22:46:35): Epoch: [29][250/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.5085 (1.4747)	Acc@1 38.281 (47.161) Acc@5 92.188 (90.911)	
06-Aug-2020 (22:46:35): Epoch: [29][260/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.6889 (1.4748)	Acc@1 40.625 (47.225) Acc@5 88.281 (90.924)	
06-Aug-2020 (22:46:36): Epoch: [29][270/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.4170 (1.4763)	Acc@1 50.000 (47.181) Acc@5 91.406 (90.896)	
06-Aug-2020 (22:46:36): Epoch: [29][280/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.6098 (1.4764)	Acc@1 46.094 (47.172) Acc@5 89.844 (90.925)	
06-Aug-2020 (22:46:37): Epoch: [29][290/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.4729 (1.4760)	Acc@1 47.656 (47.168) Acc@5 92.188 (90.961)	
06-Aug-2020 (22:46:37): Epoch: [29][300/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.4823 (1.4765)	Acc@1 49.219 (47.127) Acc@5 87.500 (90.944)	
06-Aug-2020 (22:46:38): Epoch: [29][310/468]	Time 0.049 (0.050)	Data 0.002 (0.002)	Loss 1.5813 (1.4759)	Acc@1 41.406 (47.124) Acc@5 92.969 (90.949)	
06-Aug-2020 (22:46:38): Epoch: [29][320/468]	Time 0.050 (0.050)	Data 0.002 (0.002)	Loss 1.5963 (1.4776)	Acc@1 43.750 (47.094) Acc@5 90.625 (90.895)	
06-Aug-2020 (22:46:39): Epoch: [29][330/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4823 (1.4783)	Acc@1 49.219 (47.083) Acc@5 91.406 (90.875)	
06-Aug-2020 (22:46:39): Epoch: [29][340/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4047 (1.4779)	Acc@1 49.219 (47.102) Acc@5 89.062 (90.868)	
06-Aug-2020 (22:46:40): Epoch: [29][350/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.3546 (1.4788)	Acc@1 49.219 (47.078) Acc@5 90.625 (90.859)	
06-Aug-2020 (22:46:40): Epoch: [29][360/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.3840 (1.4790)	Acc@1 55.469 (47.100) Acc@5 94.531 (90.859)	
06-Aug-2020 (22:46:41): Epoch: [29][370/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5247 (1.4795)	Acc@1 42.969 (47.086) Acc@5 88.281 (90.873)	
06-Aug-2020 (22:46:41): Epoch: [29][380/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5769 (1.4799)	Acc@1 39.062 (47.070) Acc@5 88.281 (90.881)	
06-Aug-2020 (22:46:42): Epoch: [29][390/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5693 (1.4797)	Acc@1 46.094 (47.121) Acc@5 87.500 (90.863)	
06-Aug-2020 (22:46:42): Epoch: [29][400/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5206 (1.4796)	Acc@1 46.094 (47.130) Acc@5 85.938 (90.845)	
06-Aug-2020 (22:46:43): Epoch: [29][410/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4428 (1.4793)	Acc@1 40.625 (47.105) Acc@5 95.312 (90.866)	
06-Aug-2020 (22:46:43): Epoch: [29][420/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.4897 (1.4785)	Acc@1 46.094 (47.153) Acc@5 93.750 (90.863)	
06-Aug-2020 (22:46:44): Epoch: [29][430/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.5790 (1.4780)	Acc@1 44.531 (47.181) Acc@5 85.938 (90.832)	
06-Aug-2020 (22:46:44): Epoch: [29][440/468]	Time 0.052 (0.050)	Data 0.002 (0.002)	Loss 1.3866 (1.4783)	Acc@1 55.469 (47.160) Acc@5 92.188 (90.836)	
06-Aug-2020 (22:46:45): Epoch: [29][450/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.4488 (1.4784)	Acc@1 49.219 (47.175) Acc@5 88.281 (90.819)	
06-Aug-2020 (22:46:45): Epoch: [29][460/468]	Time 0.051 (0.050)	Data 0.002 (0.002)	Loss 1.5595 (1.4787)	Acc@1 42.969 (47.148) Acc@5 85.938 (90.822)	
06-Aug-2020 (22:46:50): 
06-Aug-2020 (22:46:50):Test set: Average loss: 1.7974, Accuracy: 3719/10000 (37.190%)
06-Aug-2020 (22:46:50):
06-Aug-2020 (22:46:51): Epoch: [30][0/468]	Time 0.115 (0.115)	Data 0.070 (0.070)	Loss 1.5585 (1.5585)	Acc@1 42.969 (42.969) Acc@5 90.625 (90.625)	
06-Aug-2020 (22:46:51): Epoch: [30][10/468]	Time 0.047 (0.054)	Data 0.001 (0.008)	Loss 1.4909 (1.4703)	Acc@1 51.562 (47.727) Acc@5 89.062 (91.264)	
06-Aug-2020 (22:46:52): Epoch: [30][20/468]	Time 0.048 (0.051)	Data 0.001 (0.005)	Loss 1.4392 (1.4637)	Acc@1 47.656 (47.247) Acc@5 90.625 (90.960)	
06-Aug-2020 (22:46:52): Epoch: [30][30/468]	Time 0.047 (0.050)	Data 0.001 (0.004)	Loss 1.3942 (1.4754)	Acc@1 53.125 (47.228) Acc@5 95.312 (90.675)	
06-Aug-2020 (22:46:52): Epoch: [30][40/468]	Time 0.048 (0.049)	Data 0.001 (0.004)	Loss 1.5393 (1.4789)	Acc@1 45.312 (47.332) Acc@5 88.281 (90.625)	
06-Aug-2020 (22:46:53): Epoch: [30][50/468]	Time 0.047 (0.049)	Data 0.001 (0.003)	Loss 1.4037 (1.4745)	Acc@1 50.781 (47.289) Acc@5 93.750 (90.977)	
06-Aug-2020 (22:46:53): Epoch: [30][60/468]	Time 0.039 (0.048)	Data 0.001 (0.003)	Loss 1.5992 (1.4757)	Acc@1 39.844 (47.234) Acc@5 89.844 (90.753)	
06-Aug-2020 (22:46:54): Epoch: [30][70/468]	Time 0.052 (0.048)	Data 0.001 (0.003)	Loss 1.3447 (1.4759)	Acc@1 55.469 (47.315) Acc@5 91.406 (90.746)	
06-Aug-2020 (22:46:54): Epoch: [30][80/468]	Time 0.052 (0.048)	Data 0.001 (0.003)	Loss 1.3647 (1.4732)	Acc@1 54.688 (47.309) Acc@5 93.750 (90.856)	
06-Aug-2020 (22:46:55): Epoch: [30][90/468]	Time 0.052 (0.049)	Data 0.001 (0.003)	Loss 1.4197 (1.4744)	Acc@1 53.906 (47.021) Acc@5 92.188 (90.874)	
06-Aug-2020 (22:46:55): Epoch: [30][100/468]	Time 0.051 (0.049)	Data 0.001 (0.003)	Loss 1.3499 (1.4740)	Acc@1 50.000 (47.037) Acc@5 92.969 (90.934)	
